Gene,ENSG,logFC,logCPM,F,PValue,FDR
CFH,ENSG00000000971,-0.22000068726344585,1.6059661915703698,1.050408065690848,0.3259350718555464,0.6350823234777789
RBBP4,ENSG00000162521,-0.1429531111848925,6.460688749434235,1.0503631829435656,0.3259448126368759,0.6350823234777789
BOK,ENSG00000176720,-0.899331325706264,-3.3634433214224155,1.0494403692173093,0.32610582831370005,0.6351605507132694
MEX3C,ENSG00000176624,-0.16190879446534592,4.14320355995748,1.0495752556131848,0.32611888137452716,0.6351605507132694
MYO1A,ENSG00000166866,0.8097679996688121,-2.1053146809791645,1.049736667033857,0.3261197959224089,0.6351605507132694
ZNF224,ENSG00000267680,-0.1470486345961361,4.956888906545149,1.0488471120824072,0.32627985862885023,0.6353847267662823
TSPO,ENSG00000100300,-0.2127146632785518,4.645709579016199,1.0474646087077901,0.3265858184966951,0.6358929163674973
RCOR1,ENSG00000089902,0.14400756322638306,5.132152688736907,1.0466697633594033,0.3267619108209908,0.6359854969340833
SCMH1,ENSG00000010803,0.22129136760760154,2.232597702157636,1.0466324911710807,0.3267702477668465,0.6359854969340833
EMB,ENSG00000170571,-0.1558686008000681,4.422306395560298,1.0465699653598823,0.3267840308619788,0.6359854969340833
CCND2,ENSG00000118971,0.19396108036835966,2.5685467072923522,1.0464377465237498,0.32681337947461886,0.6359854969340833
DEPDC4,ENSG00000166153,-0.5285087512260619,-1.6528253550057834,1.0462586011314527,0.3268636022374066,0.6359956528733348
EPB41,ENSG00000159023,-0.14250508514631333,6.146155008733504,1.0459332038228197,0.3269252123957136,0.6360279600187534
PPAN-P2RY11,ENSG00000243207,0.19176891608886718,3.640526957788678,1.045144688774447,0.32710016716544643,0.6362574884297227
KLHL9,ENSG00000198642,-0.19173234342393408,5.256844147410862,1.044876001226554,0.32715980941988154,0.6362574884297227
C1orf52,ENSG00000162642,-0.17670057364655828,3.287844623888906,1.0447929270355152,0.3271782598654681,0.6362574884297227
VPS33A,ENSG00000139719,-0.15217007895161203,5.196952364090064,1.0444868585650091,0.3272462224998034,0.6363020936113403
UBC,ENSG00000150991,0.2530342223227721,11.379467867695064,1.0440759398245838,0.32733750638363157,0.6363373013712514
HUS1,ENSG00000136273,0.14858041605419292,4.819861556407448,1.0439999777542222,0.32735438585968,0.6363373013712514
NA,ENSG00000269590,0.1420424635527907,5.9820474014173595,1.0436683647046054,0.32742808428312586,0.6363824651290987
CRABP1,ENSG00000166426,0.17919804411966306,5.17558631220998,1.04334544429022,0.3274998746596841,0.6363824651290987
FBXO48,ENSG00000204923,-0.19608070333148261,2.2957230872699075,1.043235053938737,0.32752449517473203,0.6363824651290987
NKD1,ENSG00000140807,-0.24681391337901723,0.9588004156925117,1.0427846246900587,0.3276249079508141,0.6363824651290987
POP7,ENSG00000172336,0.20845832670293993,2.4807713392746225,1.0424877890040691,0.3276906976246311,0.6363824651290987
GOLGA8M,ENSG00000188626,-0.4064973214866782,-1.3827563073350224,1.0425134458493983,0.32769127093766437,0.6363824651290987
TMEM104,ENSG00000109066,-0.15915694939875213,4.441461578654956,1.0424779765649494,0.3276928388582261,0.6363824651290987
LRPPRC,ENSG00000138095,-0.13763462915488628,6.302145012964097,1.042120403312492,0.327772425572708,0.6364495628185641
BNIP1,ENSG00000113734,-0.2259911120285208,2.4089874867625776,1.0416727553682668,0.32787217163202675,0.6365329963154571
NA,ENSG00000273734,0.3187613803558491,4.940418006560871,1.041522905969658,0.32790547786417545,0.6365329963154571
SP1,ENSG00000185591,-0.14360202340244238,7.298960228180899,1.0409263920501028,0.3280383876426014,0.6367035426679362
ANTXR2,ENSG00000163297,-0.14350691327549703,7.677356644525551,1.0405046880950124,0.3281323951095195,0.636798545411663
PYCR3,ENSG00000104524,-0.31179381557976543,-0.39444014533534083,1.0402789830974357,0.3281842449895127,0.6368117190981455
PJA1,ENSG00000181191,0.18426538200191575,2.9708193971130634,1.039983293891835,0.32824868900032,0.6368493235794237
GAMT,ENSG00000130005,0.6214406557935557,-2.4304443022942572,1.0397092733247706,0.3283642192095829,0.6369786575444623
REXO2,ENSG00000076043,-0.18184730948999653,3.119336390223772,1.0387920495084142,0.3285145884440449,0.6369786575444623
THRA,ENSG00000126351,-0.19657784115896654,2.0324828809175823,1.038668618332751,0.32854225798611303,0.6369786575444623
CCL5,ENSG00000271503,0.1912618424538516,11.630850860119525,1.0384761857762697,0.3285851376341682,0.6369786575444623
TSPAN5,ENSG00000168785,0.6149527647990687,-2.5342197389607675,1.038577196734754,0.3286260362187492,0.6369786575444623
DBN1,ENSG00000113758,0.4160355220601988,-1.3498153460388638,1.0382693850349063,0.32863744478618007,0.6369786575444623
EXO1,ENSG00000174371,-0.3301646763638601,-0.07931730338582797,1.03817831154598,0.32865270574602445,0.6369786575444623
KLF12,ENSG00000118922,0.29090305332257316,0.1253570124917141,1.0379663347364225,0.32869983333497244,0.6369786575444623
PPP3CA,ENSG00000138814,0.14308970457375517,5.517976166440634,1.037868188267311,0.3287210125581491,0.6369786575444623
CYP4X1,ENSG00000186377,0.6947150688335146,-2.912609602326394,1.0375414424388612,0.3288827442266261,0.6372046807527667
MDK,ENSG00000110492,0.16867295573353486,3.719627378874147,1.0369305853305804,0.32893070895790266,0.6372102507187225
RNF141,ENSG00000110315,-0.19019220023461583,2.5105334612145604,1.0366229881225892,0.32899958410426855,0.6372563216230158
SLC25A34,ENSG00000162461,-0.24382261180172643,1.3108868955388937,1.0362329458143138,0.32908706876658944,0.6372925541392653
PSMA5,ENSG00000143106,-0.1701917943087455,5.670041810184246,1.0359620713811157,0.3291475149390134,0.6372925541392653
SERINC2,ENSG00000168528,-0.22526799133251932,1.1718500564158825,1.0359360477109347,0.32915357717679716,0.6372925541392653
NAA10,ENSG00000102030,-0.1591314688230075,4.003310525250334,1.0355855740711692,0.3292318543386956,0.6373241416560602
PACS2,ENSG00000179364,0.161054320100037,4.9326496844754475,1.0354595593512828,0.32926008761894254,0.6373241416560602
GGT5,ENSG00000099998,-0.2076318273053559,2.723351064632634,1.0352320710856795,0.32931108053873104,0.6373355505578399
IER3IP1,ENSG00000134049,-0.1861200044928248,4.011298847878441,1.0345014694179957,0.3294748735875056,0.6375024370107988
PCED1B,ENSG00000179715,-0.30821580309639157,-0.21656294931962933,1.034450362696949,0.32948753183745216,0.6375024370107988
UACA,ENSG00000137831,-0.19088610190369104,3.188991339156415,1.033573348100078,0.32968313713184516,0.637716045811664
TRA2B,ENSG00000136527,0.13736213306132475,7.234057053319925,1.0332719713869745,0.32975079614476366,0.637716045811664
SPAG4,ENSG00000061656,-0.2989830305974207,-0.06023451050545521,1.0331218618351081,0.3297854692456983,0.637716045811664
NA,ENSG00000282218,0.1959934672055719,2.616215980613733,1.032973246757885,0.3298179265978951,0.637716045811664
